"end_time";"person_id";"start_time";"type";"date";"duration";"is_high_level";"plausability";"provider"
"2015-04-02 16:39:00.359";"10136";"2015-04-02 16:38:26.467";"BoilerOn";"2015-04-02";"33";"0";"1";"SmartPlug"
"2015-04-02 16:40:43.022";"10136";"2015-04-02 16:40:20.812";"BoilerOn";"2015-04-02";"22";"0";"1";"SmartPlug"
"2015-04-02 21:22:24.235";"10136";"2015-04-02 21:16:48.742";"CookerOn";"2015-04-02";"335";"0";"1";"SmartPlug"
"2015-04-02 21:24:32.283";"10136";"2015-04-02 21:22:50.458";"CookerOn";"2015-04-02";"101";"0";"1";"SmartPlug"
"2015-04-02 22:17:52.653";"10136";"2015-04-02 21:39:03.411";"TvOn";"2015-04-02";"2329";"0";"1";"SmartPlug"
"2015-04-02 22:18:41.129";"10136";"2015-04-02 22:18:06.494";"TvOn";"2015-04-02";"34";"0";"1";"SmartPlug"
"2015-04-02 22:19:05.331";"10136";"2015-04-02 22:18:54.360";"TvOn";"2015-04-02";"10";"0";"1";"SmartPlug"
"2015-04-02 23:04:09.271";"10136";"2015-04-02 22:19:18.511";"TvOn";"2015-04-02";"2690";"0";"1";"SmartPlug"
"2015-04-02 23:17:54.663";"10136";"2015-04-02 23:04:23.161";"TvOn";"2015-04-02";"811";"0";"1";"SmartPlug"
"2015-04-02 23:48:30.825";"10136";"2015-04-02 23:18:08.365";"TvOn";"2015-04-02";"1822";"0";"1";"SmartPlug"
"2015-04-02 23:51:21.183";"10136";"2015-04-02 23:48:44.881";"TvOn";"2015-04-02";"156";"0";"1";"SmartPlug"
"2015-04-02 23:59:42.220";"10136";"2015-04-02 23:51:37.537";"TvOn";"2015-04-02";"484";"0";"1";"SmartPlug"
"2015-04-03 00:22:07.087";"10136";"2015-04-02 23:59:55.500";"TvOn";"2015-04-02";"1331";"0";"1";"SmartPlug"
"2015-04-03 00:51:37.606";"10136";"2015-04-03 00:22:20.477";"TvOn";"2015-04-03";"1757";"0";"1";"SmartPlug"
"2015-04-03 01:26:38.869";"10136";"2015-04-03 00:52:23.913";"TvOn";"2015-04-03";"2054";"0";"1";"SmartPlug"
"2015-04-03 09:20:32.361";"10136";"2015-04-03 09:18:21.373";"BoilerOn";"2015-04-03";"130";"0";"1";"SmartPlug"
"2015-04-03 09:21:32.036";"10136";"2015-04-03 09:21:08.306";"BoilerOn";"2015-04-03";"23";"0";"1";"SmartPlug"
"2015-04-03 09:22:43.349";"10136";"2015-04-03 09:22:20.606";"BoilerOn";"2015-04-03";"22";"0";"1";"SmartPlug"
"2015-04-03 09:24:09.193";"10136";"2015-04-03 09:23:44.820";"BoilerOn";"2015-04-03";"24";"0";"1";"SmartPlug"
"2015-04-03 09:26:26.960";"10136";"2015-04-03 09:25:54.144";"BoilerOn";"2015-04-03";"32";"0";"1";"SmartPlug"
"2015-04-03 10:23:00.082";"10136";"2015-04-03 10:22:36.896";"TvOn";"2015-04-03";"23";"0";"1";"SmartPlug"
"2015-04-03 10:28:08.839";"10136";"2015-04-03 10:23:13.507";"TvOn";"2015-04-03";"295";"0";"1";"SmartPlug"
"2015-04-03 10:30:23.897";"10136";"2015-04-03 10:28:22.119";"TvOn";"2015-04-03";"121";"0";"1";"SmartPlug"
"2015-04-03 10:30:48.138";"10136";"2015-04-03 10:30:37.233";"TvOn";"2015-04-03";"10";"0";"1";"SmartPlug"
"2015-04-03 11:00:11.390";"10136";"2015-04-03 10:31:01.425";"TvOn";"2015-04-03";"1749";"0";"1";"SmartPlug"
"2015-04-03 11:17:06.579";"10136";"2015-04-03 11:00:25.347";"TvOn";"2015-04-03";"1001";"0";"1";"SmartPlug"
"2015-04-03 11:32:02.876";"10136";"2015-04-03 11:17:19.870";"TvOn";"2015-04-03";"883";"0";"1";"SmartPlug"
"2015-04-03 11:44:10.615";"10136";"2015-04-03 11:32:18.020";"TvOn";"2015-04-03";"712";"0";"1";"SmartPlug"
"2015-04-03 21:28:21.693";"10136";"2015-04-03 21:26:18.568";"BoilerOn";"2015-04-03";"123";"0";"1";"SmartPlug"
"2015-04-03 21:29:29.199";"10136";"2015-04-03 21:28:56.905";"BoilerOn";"2015-04-03";"32";"0";"1";"SmartPlug"
"2015-04-03 21:30:39.847";"10136";"2015-04-03 21:23:46.386";"CookerOn";"2015-04-03";"413";"0";"1";"SmartPlug"
"2015-04-03 21:31:13.102";"10136";"2015-04-03 21:30:37.395";"BoilerOn";"2015-04-03";"35";"0";"1";"SmartPlug"
"2015-04-03 21:33:32.213";"10136";"2015-04-03 20:14:46.091";"TvOn";"2015-04-03";"4726";"0";"1";"SmartPlug"
"2015-04-03 21:58:23.796";"10136";"2015-04-03 21:33:48.188";"TvOn";"2015-04-03";"1475";"0";"1";"SmartPlug"
"2015-04-03 22:03:11.527";"10136";"2015-04-03 21:58:38.061";"TvOn";"2015-04-03";"273";"0";"1";"SmartPlug"
"2015-04-03 22:08:25.597";"10136";"2015-04-03 22:03:25.594";"TvOn";"2015-04-03";"300";"0";"1";"SmartPlug"
"2015-04-03 23:06:14.569";"10136";"2015-04-03 23:04:00.054";"BoilerOn";"2015-04-03";"134";"0";"1";"SmartPlug"
"2015-04-03 23:07:13.012";"10136";"2015-04-03 23:06:39.219";"BoilerOn";"2015-04-03";"33";"0";"1";"SmartPlug"
"2015-04-03 23:07:48.424";"10136";"2015-04-03 23:07:37.541";"BoilerOn";"2015-04-03";"10";"0";"1";"SmartPlug"
"2015-04-03 23:08:45.114";"10136";"2015-04-03 23:08:12.519";"BoilerOn";"2015-04-03";"32";"0";"1";"SmartPlug"
"2015-04-03 23:09:45.021";"10136";"2015-04-03 23:09:22.722";"BoilerOn";"2015-04-03";"22";"0";"1";"SmartPlug"
"2015-04-03 23:11:06.629";"10136";"2015-04-03 23:10:33.945";"BoilerOn";"2015-04-03";"32";"0";"1";"SmartPlug"
"2015-04-04 00:26:13.836";"10136";"2015-04-04 00:03:05.072";"TvOn";"2015-04-04";"1388";"0";"1";"SmartPlug"
"2015-04-04 00:47:28.765";"10136";"2015-04-04 00:27:32.603";"TvOn";"2015-04-04";"1196";"0";"1";"SmartPlug"
"2015-04-04 00:48:52.235";"10136";"2015-04-04 00:47:44.394";"TvOn";"2015-04-04";"67";"0";"1";"SmartPlug"
"2015-04-04 10:38:34.505";"10136";"2015-04-04 10:36:23.330";"BoilerOn";"2015-04-04";"131";"0";"1";"SmartPlug"
"2015-04-04 10:39:31.816";"10136";"2015-04-04 10:38:58.578";"BoilerOn";"2015-04-04";"33";"0";"1";"SmartPlug"
"2015-04-04 10:40:41.819";"10136";"2015-04-04 10:40:19.453";"BoilerOn";"2015-04-04";"22";"0";"1";"SmartPlug"
"2015-04-04 10:42:15.696";"10136";"2015-04-04 10:41:42.781";"BoilerOn";"2015-04-04";"32";"0";"1";"SmartPlug"
"2015-04-04 10:44:20.381";"10136";"2015-04-04 10:43:58.371";"BoilerOn";"2015-04-04";"22";"0";"1";"SmartPlug"
"2015-04-04 12:13:33.236";"10136";"2015-04-04 12:11:53.418";"BoilerOn";"2015-04-04";"99";"0";"1";"SmartPlug"
"2015-04-04 12:14:43.265";"10136";"2015-04-04 12:14:09.831";"BoilerOn";"2015-04-04";"33";"0";"1";"SmartPlug"
"2015-04-04 12:16:33.783";"10136";"2015-04-04 12:16:01.312";"BoilerOn";"2015-04-04";"32";"0";"1";"SmartPlug"
"2015-04-04 15:16:56.793";"10136";"2015-04-04 15:08:25.593";"CookerOn";"2015-04-04";"511";"0";"1";"SmartPlug"
"2015-04-04 15:41:42.957";"10136";"2015-04-04 12:52:05.489";"TvOn";"2015-04-04";"10177";"0";"1";"SmartPlug"
"2015-04-04 19:20:44.001";"10136";"2015-04-04 15:41:57.218";"TvOn";"2015-04-04";"13126";"0";"1";"SmartPlug"
"2015-04-04 19:28:40.261";"10136";"2015-04-04 19:20:57.525";"TvOn";"2015-04-04";"462";"0";"1";"SmartPlug"
"2015-04-04 20:08:30.764";"10136";"2015-04-04 19:29:04.656";"TvOn";"2015-04-04";"2366";"0";"1";"SmartPlug"
"2015-04-04 20:31:16.383";"10136";"2015-04-04 20:08:44.365";"TvOn";"2015-04-04";"1352";"0";"1";"SmartPlug"
"2015-04-04 20:41:16.392";"10136";"2015-04-04 20:31:31.704";"TvOn";"2015-04-04";"584";"0";"1";"SmartPlug"
"2015-04-04 20:43:30.274";"10136";"2015-04-04 20:41:30.534";"TvOn";"2015-04-04";"119";"0";"1";"SmartPlug"
"2015-04-04 20:44:49.010";"10136";"2015-04-04 20:43:54.537";"TvOn";"2015-04-04";"54";"0";"1";"SmartPlug"
"2015-04-04 20:48:40.904";"10136";"2015-04-04 20:45:02.588";"TvOn";"2015-04-04";"218";"0";"1";"SmartPlug"
"2015-04-04 20:50:11.322";"10136";"2015-04-04 20:48:54.539";"TvOn";"2015-04-04";"76";"0";"1";"SmartPlug"
"2015-04-04 20:57:22.286";"10136";"2015-04-04 20:50:25.397";"TvOn";"2015-04-04";"416";"0";"1";"SmartPlug"
"2015-04-04 21:15:39.005";"10136";"2015-04-04 21:10:43.361";"CookerOn";"2015-04-04";"295";"0";"1";"SmartPlug"
"2015-04-04 21:45:51.483";"10136";"2015-04-04 20:58:08.728";"TvOn";"2015-04-04";"2862";"0";"1";"SmartPlug"
"2015-04-04 22:23:37.338";"10136";"2015-04-04 21:46:05.192";"TvOn";"2015-04-04";"2252";"0";"1";"SmartPlug"
"2015-04-04 22:26:34.714";"10136";"2015-04-04 22:23:50.862";"TvOn";"2015-04-04";"163";"0";"1";"SmartPlug"
"2015-04-04 23:13:31.145";"10136";"2015-04-04 22:26:48.266";"TvOn";"2015-04-04";"2802";"0";"1";"SmartPlug"
"2015-04-04 23:19:16.028";"10136";"2015-04-04 23:13:45.800";"TvOn";"2015-04-04";"330";"0";"1";"SmartPlug"
"2015-04-07 12:09:05.361";"10136";"2015-04-07 11:29:59.442";"TvOn";"2015-04-07";"2345";"0";"1";"SmartPlug"
"2015-04-07 17:43:37.754";"10136";"2015-04-07 17:41:01.472";"BoilerOn";"2015-04-07";"156";"0";"1";"SmartPlug"
"2015-04-07 17:44:50.087";"10136";"2015-04-07 17:44:16.804";"BoilerOn";"2015-04-07";"33";"0";"1";"SmartPlug"
"2015-04-07 17:46:15.387";"10136";"2015-04-07 17:45:53.732";"BoilerOn";"2015-04-07";"21";"0";"1";"SmartPlug"
"2015-04-07 19:49:40.569";"10136";"2015-04-07 18:58:27.027";"TvOn";"2015-04-07";"3073";"0";"1";"SmartPlug"
"2015-04-07 20:02:04.250";"10136";"2015-04-07 19:59:15.542";"TvOn";"2015-04-07";"168";"0";"1";"SmartPlug"
"2015-04-07 20:25:48.101";"10136";"2015-04-07 20:02:18.044";"TvOn";"2015-04-07";"1410";"0";"1";"SmartPlug"
"2015-04-07 20:31:32.648";"10136";"2015-04-07 20:27:01.267";"TvOn";"2015-04-07";"271";"0";"1";"SmartPlug"
"2015-04-07 20:34:39.970";"10136";"2015-04-07 20:31:46.460";"TvOn";"2015-04-07";"173";"0";"1";"SmartPlug"
"2015-04-07 20:43:01.540";"10136";"2015-04-07 20:34:53.560";"TvOn";"2015-04-07";"487";"0";"1";"SmartPlug"
"2015-04-07 20:48:14.776";"10136";"2015-04-07 20:48:03.984";"BoilerOn";"2015-04-07";"10";"0";"1";"SmartPlug"
"2015-04-07 21:29:41.212";"10136";"2015-04-07 20:43:19.390";"TvOn";"2015-04-07";"2781";"0";"1";"SmartPlug"
"2015-04-07 21:38:34.501";"10136";"2015-04-07 21:29:55.223";"TvOn";"2015-04-07";"519";"0";"1";"SmartPlug"
"2015-04-07 21:42:54.821";"10136";"2015-04-07 21:38:49.124";"TvOn";"2015-04-07";"245";"0";"1";"SmartPlug"
"2015-04-07 21:45:12.708";"10136";"2015-04-07 21:43:09.221";"TvOn";"2015-04-07";"123";"0";"1";"SmartPlug"
"2015-04-07 22:17:28.529";"10136";"2015-04-07 21:45:26.542";"TvOn";"2015-04-07";"1921";"0";"1";"SmartPlug"
"2015-04-07 23:59:53.956";"10136";"2015-04-07 22:17:42.207";"TvOn";"2015-04-07";"6131";"0";"1";"SmartPlug"
"2015-04-08 00:01:58.397";"10136";"2015-04-08 00:00:07.885";"TvOn";"2015-04-08";"110";"0";"1";"SmartPlug"
"2015-04-08 00:03:02.587";"10136";"2015-04-08 00:02:14.551";"TvOn";"2015-04-08";"48";"0";"1";"SmartPlug"
"2015-04-08 00:29:19.487";"10136";"2015-04-08 00:03:16.232";"TvOn";"2015-04-08";"1563";"0";"1";"SmartPlug"
"2015-04-08 00:46:59.162";"10136";"2015-04-08 00:29:33.220";"TvOn";"2015-04-08";"1045";"0";"1";"SmartPlug"
"2015-04-08 09:57:31.866";"10136";"2015-04-08 09:55:08.274";"BoilerOn";"2015-04-08";"143";"0";"1";"SmartPlug"
"2015-04-08 09:58:53.018";"10136";"2015-04-08 09:58:19.069";"BoilerOn";"2015-04-08";"33";"0";"1";"SmartPlug"
"2015-04-08 10:42:21.640";"10136";"2015-04-08 10:38:08.450";"TvOn";"2015-04-08";"253";"0";"1";"SmartPlug"
"2015-04-08 13:07:05.557";"10136";"2015-04-08 13:04:40.056";"BoilerOn";"2015-04-08";"145";"0";"1";"SmartPlug"
"2015-04-08 13:08:28.814";"10136";"2015-04-08 13:07:56.109";"BoilerOn";"2015-04-08";"32";"0";"1";"SmartPlug"
"2015-04-08 13:10:08.749";"10136";"2015-04-08 13:09:35.848";"BoilerOn";"2015-04-08";"32";"0";"1";"SmartPlug"
"2015-04-08 13:45:00.125";"10136";"2015-04-08 12:57:34.978";"TvOn";"2015-04-08";"2845";"0";"1";"SmartPlug"
"2015-04-08 13:46:28.777";"10136";"2015-04-08 13:45:13.705";"TvOn";"2015-04-08";"75";"0";"1";"SmartPlug"
"2015-04-08 13:46:53.116";"10136";"2015-04-08 13:46:42.247";"TvOn";"2015-04-08";"10";"0";"1";"SmartPlug"
"2015-04-08 13:48:31.944";"10136";"2015-04-08 13:47:38.548";"TvOn";"2015-04-08";"53";"0";"1";"SmartPlug"
"2015-04-08 14:31:14.547";"10136";"2015-04-08 13:49:50.599";"TvOn";"2015-04-08";"2483";"0";"1";"SmartPlug"
"2015-04-08 15:05:44.944";"10136";"2015-04-08 14:56:50.945";"CookerOn";"2015-04-08";"533";"0";"1";"SmartPlug"
"2015-04-08 15:06:55.113";"10136";"2015-04-08 15:06:09.857";"CookerOn";"2015-04-08";"45";"0";"1";"SmartPlug"
"2015-04-08 15:22:56.631";"10136";"2015-04-08 14:31:28.503";"TvOn";"2015-04-08";"3088";"0";"1";"SmartPlug"
"2015-04-08 16:33:06.231";"10136";"2015-04-08 15:23:32.355";"TvOn";"2015-04-08";"4173";"0";"1";"SmartPlug"
"2015-04-08 16:35:54.018";"10136";"2015-04-08 16:33:21.353";"TvOn";"2015-04-08";"152";"0";"1";"SmartPlug"
"2015-04-08 17:25:42.431";"10136";"2015-04-08 16:36:07.874";"TvOn";"2015-04-08";"2974";"0";"1";"SmartPlug"
"2015-04-08 17:31:27.332";"10136";"2015-04-08 17:25:56.176";"TvOn";"2015-04-08";"331";"0";"1";"SmartPlug"
"2015-04-08 17:51:25.386";"10136";"2015-04-08 17:32:02.633";"TvOn";"2015-04-08";"1162";"0";"1";"SmartPlug"
"2015-04-08 18:08:08.344";"10136";"2015-04-08 17:51:39.548";"TvOn";"2015-04-08";"988";"0";"1";"SmartPlug"
"2015-04-08 18:10:00.284";"10136";"2015-04-08 18:08:22.201";"TvOn";"2015-04-08";"98";"0";"1";"SmartPlug"
"2015-04-08 19:16:30.526";"10136";"2015-04-08 18:56:07.545";"TvOn";"2015-04-08";"1222";"0";"1";"SmartPlug"
"2015-04-08 19:54:11.771";"10136";"2015-04-08 19:16:44.959";"TvOn";"2015-04-08";"2246";"0";"1";"SmartPlug"
"2015-04-08 20:02:16.755";"10136";"2015-04-08 19:54:25.482";"TvOn";"2015-04-08";"471";"0";"1";"SmartPlug"
"2015-04-08 20:03:34.645";"10136";"2015-04-08 20:02:41.096";"TvOn";"2015-04-08";"53";"0";"1";"SmartPlug"
"2015-04-08 20:03:59.476";"10136";"2015-04-08 20:03:48.360";"TvOn";"2015-04-08";"11";"0";"1";"SmartPlug"
"2015-04-08 20:04:24.104";"10136";"2015-04-08 20:04:13.454";"TvOn";"2015-04-08";"10";"0";"1";"SmartPlug"
"2015-04-08 20:51:20.605";"10136";"2015-04-08 20:04:38.105";"TvOn";"2015-04-08";"2802";"0";"1";"SmartPlug"
"2015-04-08 20:57:01.142";"10136";"2015-04-08 20:51:34.905";"TvOn";"2015-04-08";"326";"0";"1";"SmartPlug"
"2015-04-08 22:08:53.278";"10136";"2015-04-08 20:57:15.220";"TvOn";"2015-04-08";"4298";"0";"1";"SmartPlug"
"2015-04-08 22:10:00.962";"10136";"2015-04-08 22:09:07.263";"TvOn";"2015-04-08";"53";"0";"1";"SmartPlug"
"2015-04-08 22:12:24.319";"10136";"2015-04-08 22:10:14.508";"TvOn";"2015-04-08";"129";"0";"1";"SmartPlug"
"2015-04-08 23:41:14.397";"10136";"2015-04-08 22:12:39.794";"TvOn";"2015-04-08";"5314";"0";"1";"SmartPlug"
"2015-04-08 23:55:48.936";"10136";"2015-04-08 23:41:28.586";"TvOn";"2015-04-08";"860";"0";"1";"SmartPlug"
"2015-04-08 23:56:13.251";"10136";"2015-04-08 23:56:02.504";"TvOn";"2015-04-08";"10";"0";"1";"SmartPlug"
"2015-04-08 23:58:26.282";"10136";"2015-04-08 23:56:48.434";"TvOn";"2015-04-08";"97";"0";"1";"SmartPlug"
"2015-04-09 00:21:43.860";"10136";"2015-04-08 23:58:40.405";"TvOn";"2015-04-08";"1383";"0";"1";"SmartPlug"
"2015-04-09 00:29:47.359";"10136";"2015-04-09 00:21:58.045";"TvOn";"2015-04-09";"469";"0";"1";"SmartPlug"
"2015-04-09 00:50:38.029";"10136";"2015-04-09 00:30:01.998";"TvOn";"2015-04-09";"1236";"0";"1";"SmartPlug"
"2015-04-09 00:53:44.947";"10136";"2015-04-09 00:50:51.869";"TvOn";"2015-04-09";"173";"0";"1";"SmartPlug"
"2015-04-09 00:54:20.081";"10136";"2015-04-09 00:53:58.631";"TvOn";"2015-04-09";"21";"0";"1";"SmartPlug"
"2015-04-09 01:01:39.221";"10136";"2015-04-09 00:54:44.177";"TvOn";"2015-04-09";"415";"0";"1";"SmartPlug"
"2015-04-09 01:02:46.521";"10136";"2015-04-09 01:02:13.938";"TvOn";"2015-04-09";"32";"0";"1";"SmartPlug"
"2015-04-09 01:08:26.130";"10136";"2015-04-09 01:03:21.396";"TvOn";"2015-04-09";"304";"0";"1";"SmartPlug"
"2015-04-09 01:20:39.454";"10136";"2015-04-09 01:08:40.238";"TvOn";"2015-04-09";"719";"0";"1";"SmartPlug"
"2015-04-09 01:27:23.220";"10136";"2015-04-09 01:20:53.233";"TvOn";"2015-04-09";"389";"0";"1";"SmartPlug"
"2015-04-09 01:28:21.327";"10136";"2015-04-09 01:27:48.237";"TvOn";"2015-04-09";"33";"0";"1";"SmartPlug"
"2015-04-09 01:30:02.208";"10136";"2015-04-09 01:29:18.863";"TvOn";"2015-04-09";"43";"0";"1";"SmartPlug"
"2015-04-09 09:08:43.993";"10136";"2015-04-09 09:02:34.541";"TvOn";"2015-04-09";"369";"0";"1";"SmartPlug"
"2015-04-09 09:09:52.132";"10136";"2015-04-09 09:08:57.561";"TvOn";"2015-04-09";"54";"0";"1";"SmartPlug"
"2015-04-09 09:27:13.358";"10136";"2015-04-09 09:10:05.589";"TvOn";"2015-04-09";"1027";"0";"1";"SmartPlug"
"2015-04-09 09:34:18.272";"10136";"2015-04-09 09:34:07.381";"WashingMachineOn";"2015-04-09";"10";"0";"1";"SmartPlug"
"2015-04-09 09:34:56.313";"10136";"2015-04-09 09:27:29.724";"TvOn";"2015-04-09";"446";"0";"1";"SmartPlug"
"2015-04-09 09:35:22.548";"10136";"2015-04-09 09:32:55.965";"BoilerOn";"2015-04-09";"146";"0";"1";"SmartPlug"
"2015-04-09 09:36:32.866";"10136";"2015-04-09 09:35:53.061";"BoilerOn";"2015-04-09";"39";"0";"1";"SmartPlug"
"2015-04-09 09:37:21.938";"10136";"2015-04-09 09:35:21.563";"TvOn";"2015-04-09";"120";"0";"1";"SmartPlug"
"2015-04-09 09:38:01.828";"10136";"2015-04-09 09:37:26.604";"BoilerOn";"2015-04-09";"35";"0";"1";"SmartPlug"
"2015-04-09 09:39:44.824";"10136";"2015-04-09 09:39:21.356";"BoilerOn";"2015-04-09";"23";"0";"1";"SmartPlug"
"2015-04-09 10:16:36.343";"10136";"2015-04-09 09:37:36.602";"TvOn";"2015-04-09";"2339";"0";"1";"SmartPlug"
"2015-04-09 11:52:02.574";"10136";"2015-04-09 10:16:50.044";"TvOn";"2015-04-09";"5712";"0";"1";"SmartPlug"
"2015-04-09 12:51:16.948";"10136";"2015-04-09 11:52:17.008";"TvOn";"2015-04-09";"3539";"0";"1";"SmartPlug"
"2015-04-09 14:27:31.861";"10136";"2015-04-09 14:26:34.976";"TvOn";"2015-04-09";"56";"0";"1";"SmartPlug"
"2015-04-09 14:28:08.993";"10136";"2015-04-09 14:27:46.278";"TvOn";"2015-04-09";"22";"0";"1";"SmartPlug"
"2015-04-09 14:30:14.699";"10136";"2015-04-09 14:29:17.625";"TvOn";"2015-04-09";"57";"0";"1";"SmartPlug"
"2015-04-09 14:32:18.829";"10136";"2015-04-09 14:31:56.996";"TvOn";"2015-04-09";"21";"0";"1";"SmartPlug"
"2015-04-09 14:35:11.225";"10136";"2015-04-09 14:34:15.288";"TvOn";"2015-04-09";"55";"0";"1";"SmartPlug"
"2015-04-09 14:36:54.605";"10136";"2015-04-09 14:36:09.607";"TvOn";"2015-04-09";"44";"0";"1";"SmartPlug"
"2015-04-09 14:39:24.854";"10136";"2015-04-09 14:39:13.017";"TvOn";"2015-04-09";"11";"0";"1";"SmartPlug"
"2015-04-09 16:03:15.013";"10136";"2015-04-09 16:02:52.415";"IronOn";"2015-04-09";"22";"0";"1";"SmartPlug"
"2015-04-09 16:16:41.202";"10136";"2015-04-09 16:16:29.054";"BoilerOn";"2015-04-09";"12";"0";"1";"SmartPlug"
"2015-04-09 16:17:06.230";"10136";"2015-04-09 16:16:55.380";"BoilerOn";"2015-04-09";"10";"0";"1";"SmartPlug"
"2015-04-09 16:18:54.231";"10136";"2015-04-09 16:17:22.051";"BoilerOn";"2015-04-09";"92";"0";"1";"SmartPlug"
"2015-04-09 16:19:21.866";"10136";"2015-04-09 16:18:33.274";"CookerOn";"2015-04-09";"48";"0";"1";"SmartPlug"
"2015-04-09 16:19:34.092";"10136";"2015-04-09 16:18:41.428";"TvOn";"2015-04-09";"52";"0";"1";"SmartPlug"
"2015-04-09 16:20:13.331";"10136";"2015-04-09 16:19:38.251";"BoilerOn";"2015-04-09";"35";"0";"1";"SmartPlug"
"2015-04-09 16:20:27.087";"10136";"2015-04-09 16:19:48.835";"TvOn";"2015-04-09";"38";"0";"1";"SmartPlug"
"2015-04-09 16:56:51.262";"10136";"2015-04-09 16:24:03.531";"TvOn";"2015-04-09";"1967";"0";"1";"SmartPlug"
"2015-04-09 17:07:01.242";"10136";"2015-04-09 16:58:25.387";"TvOn";"2015-04-09";"515";"0";"1";"SmartPlug"
"2015-04-09 17:10:03.832";"10136";"2015-04-09 17:09:51.063";"TvOn";"2015-04-09";"12";"0";"1";"SmartPlug"
"2015-04-09 17:10:52.723";"10136";"2015-04-09 17:10:41.862";"TvOn";"2015-04-09";"10";"0";"1";"SmartPlug"
"2015-04-09 17:11:51.117";"10136";"2015-04-09 17:11:40.294";"TvOn";"2015-04-09";"10";"0";"1";"SmartPlug"
"2015-04-09 17:13:24.766";"10136";"2015-04-09 17:13:13.901";"TvOn";"2015-04-09";"10";"0";"1";"SmartPlug"
"2015-04-09 17:14:38.681";"10136";"2015-04-09 17:14:13.153";"TvOn";"2015-04-09";"25";"0";"1";"SmartPlug"
"2015-04-09 17:16:12.973";"10136";"2015-04-09 17:16:02.046";"TvOn";"2015-04-09";"10";"0";"1";"SmartPlug"
"2015-04-09 17:17:24.121";"10136";"2015-04-09 17:17:13.272";"TvOn";"2015-04-09";"10";"0";"1";"SmartPlug"
"2015-04-09 17:26:25.279";"10136";"2015-04-09 17:21:15.476";"CookerOn";"2015-04-09";"309";"0";"1";"SmartPlug"
"2015-04-09 17:45:16.630";"10136";"2015-04-09 17:18:35.194";"TvOn";"2015-04-09";"1601";"0";"1";"SmartPlug"
"2015-04-09 17:46:15.318";"10136";"2015-04-09 17:45:41.605";"TvOn";"2015-04-09";"33";"0";"1";"SmartPlug"
"2015-04-09 17:53:00.238";"10136";"2015-04-09 17:46:52.550";"TvOn";"2015-04-09";"367";"0";"1";"SmartPlug"
"2015-04-09 17:57:07.844";"10136";"2015-04-09 17:53:14.727";"TvOn";"2015-04-09";"233";"0";"1";"SmartPlug"
"2015-04-09 18:11:53.024";"10136";"2015-04-09 17:57:21.703";"TvOn";"2015-04-09";"871";"0";"1";"SmartPlug"
"2015-04-09 20:06:28.384";"10136";"2015-04-09 19:54:50.161";"TvOn";"2015-04-09";"698";"0";"1";"SmartPlug"
"2015-04-09 20:07:04.877";"10136";"2015-04-09 20:06:42.345";"TvOn";"2015-04-09";"22";"0";"1";"SmartPlug"
"2015-04-09 20:56:14.170";"10136";"2015-04-09 20:07:18.795";"TvOn";"2015-04-09";"2935";"0";"1";"SmartPlug"
"2015-04-09 22:53:46.495";"10136";"2015-04-09 20:56:28.734";"TvOn";"2015-04-09";"7037";"0";"1";"SmartPlug"
"2015-04-09 22:56:26.588";"10136";"2015-04-09 22:54:00.724";"TvOn";"2015-04-09";"145";"0";"1";"SmartPlug"
"2015-04-09 23:01:14.730";"10136";"2015-04-09 22:56:40.575";"TvOn";"2015-04-09";"274";"0";"1";"SmartPlug"
"2015-04-09 23:02:12.337";"10136";"2015-04-09 23:01:28.708";"TvOn";"2015-04-09";"43";"0";"1";"SmartPlug"
"2015-04-09 23:34:07.353";"10136";"2015-04-09 23:02:26.142";"TvOn";"2015-04-09";"1901";"0";"1";"SmartPlug"
"2015-04-09 23:55:50.169";"10136";"2015-04-09 23:34:37.185";"TvOn";"2015-04-09";"1272";"0";"1";"SmartPlug"
"2015-04-09 23:59:41.109";"10136";"2015-04-09 23:56:04.820";"TvOn";"2015-04-09";"216";"0";"1";"SmartPlug"
"2015-04-10 00:06:29.272";"10136";"2015-04-09 23:59:55.635";"TvOn";"2015-04-09";"393";"0";"1";"SmartPlug"
"2015-04-10 00:09:39.109";"10136";"2015-04-10 00:06:43.151";"TvOn";"2015-04-10";"175";"0";"1";"SmartPlug"
"2015-04-10 00:10:29.778";"10136";"2015-04-10 00:09:55.317";"TvOn";"2015-04-10";"34";"0";"1";"SmartPlug"
"2015-04-10 11:08:08.261";"10136";"2015-04-10 10:59:19.622";"TvOn";"2015-04-10";"528";"0";"1";"SmartPlug"
"2015-04-10 11:09:33.474";"10136";"2015-04-10 11:08:48.932";"TvOn";"2015-04-10";"44";"0";"1";"SmartPlug"
"2015-04-10 11:10:44.321";"10136";"2015-04-10 11:10:10.871";"TvOn";"2015-04-10";"33";"0";"1";"SmartPlug"
"2015-04-10 11:11:30.859";"10136";"2015-04-10 11:10:58.310";"TvOn";"2015-04-10";"32";"0";"1";"SmartPlug"
"2015-04-10 11:12:51.013";"10136";"2015-04-10 11:12:07.159";"TvOn";"2015-04-10";"43";"0";"1";"SmartPlug"
"2015-04-10 11:17:47.723";"10136";"2015-04-10 11:16:51.720";"TvOn";"2015-04-10";"56";"0";"1";"SmartPlug"
"2015-04-10 11:19:08.199";"10136";"2015-04-10 11:18:23.767";"TvOn";"2015-04-10";"44";"0";"1";"SmartPlug"
